"CustomerID,Churn_Probability_%"
"3082-WQRVY,2.8"
"9066-QRSDU,2.8"
"5256-SKJGO,2.8"
"8387-UGUSU,2.8"
"2809-ILCYT,2.8"
"9074-KGVOX,2.8"
"2054-PJOCK,2.8"
"6732-FZUGP,2.8"
"9359-JANWS,2.8"
"1090-ESELR,2.8"
"1752-OZXFY,2.8"
"8610-ZIKJJ,2.8"
"1730-VFMWO,2.8"
"7148-XZPHA,2.8"
"3197-NNYNB,2.8"
"5274-XHAKY,2.8"
"6261-LHRTG,2.8"
"0285-INHLN,2.8"
"0661-KQHNK,2.8"
"0489-WMEMG,2.8"
"5236-XMZJY,2.8"
"1376-HHBDV,2.8"
"9891-NQDBD,2.8"
"2521-NPUZR,2.8"
"2710-WYVXG,2.8"
"4198-VFOEA,2.8"
"9848-JQJTX,2.8"
"7663-YJHSN,2.8"
"4526-EXKKN,2.8"
"0373-AIVNJ,2.8"
"7356-IWLFW,2.8"
"7622-FWGEW,2.8"
"7168-HDQHG,2.8"
"7789-CRUVC,2.8"
"9558-IHEZX,2.8"
"4694-PHWFW,2.8"
"6671-NGWON,2.8"
"1563-IWQEX,2.8"
"6234-RAAPL,2.8"
"2898-MRKPI,2.8"
"1178-PZGAB,2.8"
"3251-YMVWZ,2.8"
"4854-SSLTN,2.8"
"6917-YACBP,2.8"
"1658-XUHBX,2.8"
"6286-ZHAOK,2.8"
"0327-WFZSY,2.8"
"6726-NNFWD,2.8"
"0089-IIQKO,2.8"
"4654-GGUII,2.8"
"6616-AALSR,2.8"
"0536-ESJEP,2.8"
"2843-CQMEG,2.8"
"1544-JJMYL,2.8"
"1448-CYWKC,2.8"
"9512-PHSMG,2.8"
"2923-ARZLG,2.6"
"0853-TWRVK,2.6"
"0743-HRVFF,2.6"
"4274-DRSQT,2.6"
"5227-JSCFE,2.6"
"3824-RHKVR,2.6"
"7251-XFOIL,2.6"
"5203-XEHAX,2.6"
"4700-UBQMV,2.6"
"3097-IDVPU,2.6"
"9386-LDCZR,2.6"
"2649-HWLYB,2.6"
"7605-SNLQG,2.6"
"7524-VRLPL,2.6"
"0396-UKGAI,2.6"
"3682-YEUWS,2.6"
"2363-BJLSL,2.6"
"8138-EALND,2.6"
"7445-WMRBW,2.6"
"1796-JANOW,2.6"
"4307-KWMXE,2.6"
"4295-YURET,2.6"
"4521-WFJAI,2.6"
"5832-EXGTT,2.6"
"6509-TSGWN,2.6"
"9844-FELAJ,2.6"
"4923-ADWXJ,2.6"
"8819-WFGGJ,2.6"
"2439-QKJUL,2.6"
"5442-BXVND,2.6"
"9411-TPQQV,2.6"
"4115-UMJFQ,2.6"
"7817-OMJNA,2.6"
"7989-AWGEH,2.6"
"0835-JKADZ,2.6"
"0993-OSGPT,2.6"
"0864-FVJNJ,2.6"
"9626-VFRGG,2.6"
"8050-DVOJX,2.6"
"2483-XSSMZ,2.6"
"4712-UYOOI,2.6"
"2294-DMMUS,2.6"
"7677-SJJJK,2.6"
"7799-LGRDP,2.6"
"6574-MCOEH,2.6"
"9972-NKTFD,2.6"
"7508-KBIMB,2.6"
"5414-OFQCB,2.6"
"6478-HRRCZ,2.6"
"4223-BKEOR,2.6"
"8857-CUPFQ,2.6"
"4439-YRNVD,2.6"
"3898-BSJYF,2.6"
"8100-HZZLJ,2.6"
"1813-JLKWR,2.6"
"1150-FTQGN,2.6"
"9127-QRZMH,2.6"
"8777-PVYGU,2.6"
"0595-ITUDF,2.6"
"1930-QPBVZ,2.6"
"0048-LUMLS,2.6"
"8430-TWCBX,2.6"
"5815-HGGHV,2.6"
"3345-JHUEO,2.53"
"1194-SPVSP,2.52"
"2451-YMUXS,2.4"
"2272-WUSPA,2.4"
"0868-VJRDR,2.4"
"5387-ASZNZ,2.4"
"6435-VWCCY,2.4"
"1298-PHBTI,2.4"
"6394-HHHZM,2.4"
"8630-QSGXK,2.4"
"8947-YRTDV,2.4"
"9277-JOOMO,2.4"
"8406-LNMHF,2.4"
"9451-WLYRI,2.4"
"9405-GPBBG,2.4"
"2220-IAHLS,2.4"
"3957-HHLMR,2.4"
"7909-FIOIY,2.4"
"3957-SQXML,2.4"
"9798-OPFEM,2.4"
"5468-BPMMO,2.4"
"4456-RHSNB,2.4"
"7779-ORAEL,2.4"
"4980-URKXC,2.4"
"5975-BAICR,2.4"
"6349-JDHQP,2.4"
"7691-KGKGP,2.4"
"2790-XUYMV,2.4"
"2096-XOTMO,2.4"
"2171-UDMFD,2.4"
"6297-NOOPG,2.4"
"6505-OZNPG,2.4"
"4429-WYGFR,2.4"
"0074-HDKDG,2.4"
"0824-VWDPO,2.4"
"3766-EJLFL,2.4"
"5985-BEHZK,2.4"
"7322-OCWHC,2.4"
"2925-MXLSX,2.4"
"3372-CDXFJ,2.4"
"1004-NOZNR,2.4"
"7997-EASSD,2.4"
"5850-BDWCY,2.4"
"2233-FAGXV,2.4"
"8465-SBRXP,2.4"
"9220-ZNKJI,2.4"
"5198-HQAEN,2.4"
"1488-SYSFC,2.4"
"9932-WBWIK,2.4"
"8672-OAUPW,2.4"
"1135-HIORI,2.4"
"1032-MAELW,2.4"
"4328-VUFWD,2.4"
"4501-VCPFK,2.4"
"4879-GZLFH,2.4"
"8319-QBEHW,2.4"
"6794-HKIAJ,2.4"
"2108-GLPQB,2.4"
"9152-AMKAK,2.4"
"4903-CNOZC,2.4"
"0336-PIKEI,2.4"
"9795-SHUHB,2.4"
"9309-BZGNT,2.4"
"7520-HQWJU,2.4"
"9391-TTOYH,2.4"
"1545-ACTAS,2.4"
"6967-PEJLL,2.4"
"0484-JPBRU,2.4"
"2834-JKOOW,2.4"
"1455-HFBXA,2.4"
"4355-CVPVS,2.4"
"5151-HQRDG,2.4"
"3551-GAEGL,2.4"
"4654-ULTTN,2.2"
"4135-FRWKJ,2.2"
"2824-MYYBN,2.2"
"8984-HPEMB,2.2"
"1061-PNTHC,2.2"
"6308-CQRBU,2.2"
"6421-SZVEM,2.2"
"0607-MVMGC,2.2"
"7247-XOZPB,2.2"
"1741-WTPON,2.2"
"8746-OQQRW,2.2"
"5446-DKWYW,2.2"
"4385-ZKVNW,2.2"
"6837-HAEVO,2.2"
"8329-GWVPJ,2.2"
"1929-ZCBHE,2.2"
"9402-ROUMJ,2.2"
"5396-IZEPB,2.2"
"3486-KHMLI,2.2"
"6211-WWLTF,2.2"
"8812-ZRHFP,2.2"
"2589-AYCRP,2.2"
"4940-KHCWD,2.2"
"6440-DKQGE,2.2"
"1716-LSAMB,2.2"
"8042-RNLKO,2.2"
"4815-YOSUK,2.2"
"8777-MBMTS,2.2"
"0440-QEXBZ,2.2"
"0594-UFTUL,2.2"
"2907-ILJBN,2.2"
"0742-LAFQK,2.2"
"0707-HOVVN,2.2"
"3926-YZVVX,2.2"
"7753-USQYQ,2.2"
"0230-UBYPQ,2.2"
"9746-MDMBK,2.2"
"8752-IMQOS,2.2"
"8975-SKGRX,2.2"
"7581-EBBOU,2.2"
"2541-YGPKE,2.2"
"4418-LZMSV,2.2"
"8591-TKMZH,2.2"
"5286-YHCVC,2.2"
"1337-BOZWO,2.2"
"9880-TDQAC,2.2"
"3219-JQRSL,2.2"
"1904-WAJAA,2.2"
"2250-IVBWA,2.2"
"6765-MBQNU,2.2"
"6463-MVYRY,2.2"
"3920-HIHMQ,2.2"
"5229-DTFYB,2.2"
"6993-YCOBK,2.2"
"8792-AOROI,2.2"
"1162-ECVII,2.2"
"0743-HNPFG,2.2"
"1621-YNCJH,2.2"
"5977-CKHON,2.2"
"9763-GRSKD,2.2"
"0380-ZCSBI,2.2"
"8681-ICONS,2.2"
"1684-FLBGS,2.2"
"1247-QBVSH,2.2"
"5693-PIPCS,2.2"
"5593-SUAOO,2.2"
"0815-MFZGM,2.2"
"8314-DPQHL,2.2"
"5193-QLVZB,2.2"
"2239-CGBUZ,2.2"
"8646-JCOMS,2.2"
"9470-XCCEM,2.2"
"8205-VSLRB,2.2"
"9618-LFJRU,2.2"
"5820-PTRYM,2.2"
"8498-XXGWA,2.2"
"3530-CRZSB,2.2"
"3115-CZMZD,2.05"
"5324-KTGCG,2.0"
"3407-JMJQQ,2.0"
"4767-HZZHQ,2.0"
"1697-BCSHV,2.0"
"9388-ZEYVT,2.0"
"5245-VDBUR,2.0"
"7136-IHZJA,2.0"
"4445-KWOKW,2.0"
"5018-LXQQG,2.0"
"2927-CVULT,2.0"
"7527-QNRUS,2.0"
"8788-DOXSU,2.0"
"4024-CSNBY,2.0"
"6510-UPNKS,2.0"
"6992-TKNYO,2.0"
"1452-XRSJV,2.0"
"6516-NKQBO,2.0"
"6556-DBKZF,2.0"
"8231-BSWXX,2.0"
"5985-TBABQ,2.0"
"5918-VUKWP,2.0"
"2580-ATZSQ,2.0"
"4104-PVRPS,2.0"
"8782-NUUOL,2.0"
"0233-FTHAV,2.0"
"6598-KELSS,2.0"
"7872-BAAZR,2.0"
"9391-LMANN,2.0"
"8232-CTLKO,2.0"
"5232-NXPAY,2.0"
"7771-CFQRQ,2.0"
"6082-GLJIX,2.0"
"6791-YBNAK,2.0"
"8099-MZPUJ,2.0"
"5681-LLOEI,2.0"
"8466-PZBLH,2.0"
"8464-EETCQ,2.0"
"0872-CASZJ,2.0"
"7839-NUIAA,2.0"
"5568-DMXZS,2.0"
"0013-SMEOE,2.0"
"0083-PIVIK,2.0"
"0244-LGNFY,2.0"
"5306-BVTKJ,2.0"
"3806-YAZOV,2.0"
"0254-KCJGT,2.0"
"8815-LMFLX,2.0"
"1073-XXCZD,2.0"
"5736-YEJAX,2.0"
"7471-WNSUF,2.0"
"8309-PPCED,2.0"
"4906-ZHGPK,2.0"
"9717-IOAAF,2.0"
"4922-CVPDX,2.0"
"0679-TDGAK,2.0"
"7995-ZHHNZ,2.0"
"3655-SNQYZ,2.0"
"4032-RMHCI,2.0"
"1431-CYWMH,2.0"
"3146-MSEGF,2.0"
"4567-AKPIA,2.0"
"1984-GPTEH,2.0"
"5384-ZTTWP,2.0"
"3401-URHDA,2.0"
"3134-DSHVC,2.0"
"7061-OVMIM,2.0"
"6248-TKCQV,2.0"
"2080-SRCDE,2.0"
"6339-RZCBJ,2.0"
"1338-CECEE,2.0"
"1094-BKOSX,2.0"
"1850-AKQEP,2.0"
"5512-IDZEI,2.0"
"2000-DHJUY,2.0"
"6260-XLACS,2.0"
"9788-YTFGE,2.0"
"8204-TIFGJ,2.0"
"6303-KFWSL,2.0"
"8401-EMUWF,2.0"
"0732-OCQOC,2.0"
"7311-MQJCH,2.0"
"2696-ECXKC,2.0"
"1159-WFSGR,2.0"
"6374-AFWOX,2.0"
"7758-UJWYS,2.0"
"6156-UZDLF,2.0"
"3195-TQDZX,1.93"
"9441-QHEVC,1.8"
"2516-XSJKX,1.8"
"2672-TGEFF,1.8"
"8242-PDSGJ,1.8"
"8169-SAEJD,1.8"
"5862-BRIXZ,1.8"
"6569-KTMDU,1.8"
"4667-QONEA,1.8"
"1257-SXUXQ,1.8"
"2581-VKIRT,1.8"
"6979-TNDEU,1.8"
"0895-UADGO,1.8"
"1702-CCFNJ,1.8"
"2434-EEVDB,1.8"
"5789-LDFXO,1.8"
"4188-PCPIG,1.8"
"0953-LGOVU,1.8"
"8871-JLMHM,1.8"
"9871-ELEYA,1.8"
"8565-WUXZU,1.8"
"0913-XWSCN,1.8"
"5887-IKKYO,1.8"
"2792-VPPET,1.8"
"2877-VDUER,1.8"
"8348-JLBUG,1.8"
"1525-LNLOJ,1.8"
"9695-IDRZR,1.8"
"6840-RESVB,1.8"
"8670-MEFCP,1.8"
"2348-KCJLT,1.8"
"6586-PSJOX,1.8"
"9750-BOOHV,1.8"
"3648-GZPHF,1.8"
"7021-XSNYE,1.8"
"9495-REDIY,1.8"
"4182-BGSIQ,1.8"
"3324-OIRTO,1.8"
"2428-ZMCTB,1.8"
"2908-WGAXL,1.8"
"3716-LRGXK,1.8"
"0357-NVCRI,1.8"
"5701-GUXDC,1.8"
"7279-NMVJC,1.8"
"3617-XLSGQ,1.8"
"8760-ZRHKE,1.8"
"7349-ALMUX,1.8"
"4079-ULGFR,1.8"
"9581-GVBXT,1.8"
"6685-GBWJZ,1.8"
"0559-CKHUS,1.8"
"7569-NMZYQ,1.8"
"9730-DRTMJ,1.8"
"5828-DWPIL,1.8"
"2324-EFHVG,1.8"
"2228-BZDEE,1.8"
"0218-QNVAS,1.8"
"9150-HEPMB,1.8"
"6551-ZCOTS,1.8"
"7803-XOCCZ,1.8"
"6603-YRDCJ,1.8"
"9931-KGHOA,1.8"
"3128-YOVTD,1.8"
"4054-CUMIA,1.8"
"9553-DLCLU,1.8"
"4018-KJYUY,1.8"
"2176-OSJUV,1.8"
"2632-IVXVF,1.8"
"9739-JLPQJ,1.8"
"5186-PEIZU,1.8"
"3441-CGZJH,1.8"
"4526-RMTLL,1.8"
"5131-PONJI,1.8"
"0907-HQNTS,1.8"
"9419-IPPBE,1.8"
"9046-DQMTP,1.8"
"0516-QREYC,1.8"
"5514-YQENT,1.8"
"9330-VOFSZ,1.8"
"6061-GWWAV,1.8"
"5944-UGLLK,1.8"
"5792-JALQC,1.8"
"0810-DHDBD,1.8"
"8562-GHPPI,1.8"
"6784-XYJAE,1.8"
"6837-BJYDQ,1.8"
"9803-FTJCG,1.8"
"3865-YIOTT,1.6"
"0750-EKNGL,1.6"
"5762-TJXGK,1.6"
"0967-BMLBD,1.6"
"4299-OPXEJ,1.6"
"8884-MRNSU,1.6"
"5671-RQRLP,1.6"
"5578-NKCXI,1.6"
"5170-PTRKA,1.6"
"0689-DSXGL,1.6"
"3212-KXOCR,1.6"
"4530-NDRKU,1.6"
"7094-MSZAO,1.6"
"6223-DHJGV,1.6"
"2351-RRBUE,1.6"
"3205-MXZRA,1.6"
"7929-SKFGK,1.6"
"2732-ISEZX,1.6"
"2706-QZIHY,1.6"
"7940-UQQUG,1.6"
"6481-LXPWL,1.6"
"0221-NAUXK,1.6"
"8409-WQJUX,1.6"
"1099-GODLO,1.6"
"1371-DWPAZ,1.6"
"9782-LGXMC,1.6"
"5811-IWXYM,1.6"
"3750-YHRYO,1.6"
"1163-VIPRI,1.6"
"8631-XVRZL,1.6"
"4250-WAROZ,1.6"
"6064-PUPMC,1.6"
"2511-MORQY,1.6"
"3398-GCPMU,1.6"
"7601-DHFWZ,1.6"
"4134-BSXLX,1.6"
"7945-HLKEA,1.6"
"5917-HBSDW,1.6"
"8433-WPJTV,1.6"
"7570-WELNY,1.6"
"4942-VZZOM,1.6"
"8901-UPRHR,1.6"
"8400-WZICQ,1.6"
"1972-XMUWV,1.6"
"2796-UUZZO,1.6"
"1666-JZPZT,1.6"
"9894-QMIMJ,1.6"
"4011-ARPHK,1.6"
"9385-EHGDO,1.6"
"2466-NEJOJ,1.6"
"9209-NWPGU,1.6"
"9473-CBZOP,1.6"
"9548-ZMVTX,1.6"
"2636-SJDOU,1.6"
"9742-XOKTS,1.6"
"2038-YSEZE,1.6"
"4486-EFAEB,1.6"
"3812-LRZIR,1.6"
"1866-ZSLJM,1.6"
"7452-FOLON,1.6"
"9577-WJVCQ,1.6"
"3967-KXAPS,1.6"
"3850-OKINF,1.6"
"4353-HYOJD,1.6"
"1051-EQPZR,1.6"
"2027-DNKIV,1.6"
"2077-DDHJK,1.6"
"6265-SXWBU,1.6"
"1053-MXTTK,1.6"
"6047-SUHPR,1.6"
"7771-ZONAT,1.6"
"7994-XIRTR,1.6"
"4091-TVOCN,1.6"
"1131-SUEKT,1.6"
"8573-JGCZW,1.6"
"6559-RAKOZ,1.6"
"6048-UWKAL,1.6"
"9138-EFSMO,1.6"
"9928-BZVLZ,1.6"
"1576-PFZIW,1.6"
"1017-FBQMM,1.6"
"4194-WHFCB,1.6"
"0739-UUAJR,1.6"
"9076-AXYIK,1.6"
"1841-YSJGV,1.6"
"2245-ADZFJ,1.6"
"5149-QYTTU,1.6"
"6609-MXJHJ,1.6"
"5018-HEKFO,1.6"
"3090-QFUVD,1.55"
"8540-ZQGEA,1.4"
"6950-TWMYB,1.4"
"8454-AATJP,1.4"
"9350-ZXYJC,1.4"
"0788-DXBFY,1.4"
"8318-LCNBW,1.4"
"6691-CCIHA,1.4"
"0813-TAXXS,1.4"
"7269-JISCY,1.4"
"4377-VDHYI,1.4"
"1402-PTHGN,1.4"
"8853-TZDGH,1.4"
"3933-DQPWX,1.4"
"0379-DJQHR,1.4"
"7432-FFVAR,1.4"
"6900-RBKER,1.4"
"7711-YIJWC,1.4"
"0744-GKNGE,1.4"
"8216-AZUUZ,1.4"
"2725-IWWBA,1.4"
"7005-CYUIL,1.4"
"8587-XYZSF,1.4"
"6388-TABGU,1.4"
"2812-ENYMO,1.4"
"6064-ZATLR,1.4"
"3022-BEXHZ,1.4"
"8879-XUAHX,1.4"
"6981-TDRFT,1.4"
"3567-PQTSO,1.4"
"4936-YPJNK,1.4"
"2616-FLVQC,1.4"
"5753-QQWPW,1.4"
"3275-RHRNE,1.4"
"5012-YSPJJ,1.4"
"4072-IPYLT,1.4"
"4342-HFXWS,1.4"
"3392-EHMNK,1.4"
"1385-TQOZW,1.4"
"6177-PEVRA,1.4"
"3831-YCPUO,1.4"
"7375-WMVMT,1.4"
"4717-GHADL,1.4"
"0257-KXZGU,1.4"
"8807-OPMBM,1.4"
"4915-BFSXL,1.4"
"8191-XWSZG,1.4"
"8909-BOLNL,1.4"
"7801-CEDNV,1.4"
"7244-QWYHG,1.4"
"1661-CZBAU,1.4"
"4422-QVIJA,1.4"
"3407-QGWLG,1.4"
"5321-NTRKC,1.4"
"3841-NFECX,1.4"
"4057-FKCZK,1.4"
"9068-VPWQQ,1.4"
"7544-ZVIKX,1.4"
"1830-GGFNM,1.4"
"1485-YDHMM,1.4"
"2931-XIQBR,1.4"
"6476-EPYZR,1.4"
"4381-MHQDC,1.4"
"7746-AWNQW,1.4"
"3413-DHLPB,1.4"
"9207-ZPANB,1.4"
"7860-KSUGX,1.4"
"5447-VYTKW,1.4"
"7765-LWVVH,1.4"
"1042-HFUCW,1.4"
"9086-YJYXS,1.4"
"6974-DAFLI,1.4"
"4163-NCJAK,1.4"
"0771-CHWSK,1.4"
"5174-ITUMV,1.4"
"9661-JALZV,1.4"
"6933-VLYFX,1.4"
"2673-ZALNP,1.4"
"2359-KLTEK,1.4"
"8822-KNBHV,1.4"
"3200-MNQTF,1.4"
"2969-VAPYH,1.4"
"3470-BTGQO,1.4"
"9142-XMYJH,1.4"
"4671-VJLCL,1.4"
"9978-HYCIN,1.4"
"1389-WNUIB,1.4"
"9715-WZCLW,1.4"
"6810-VCAEX,1.4"
"9150-KPBJQ,1.4"
"3727-OWVYD,1.4"
"5844-QVTAT,1.4"
"6617-WLBQC,1.4"
"3740-RLMVT,1.4"
"5684-FJVYR,1.4"
"9796-MVYXX,1.4"
"8332-OSJDW,1.4"
"6419-ZTTLE,1.4"
"8050-XGRVL,1.4"
"8165-CBKXO,1.2"
"0513-RBGPE,1.2"
"7996-MHXLW,1.2"
"3823-KYNQY,1.2"
"5375-XLDOF,1.2"
"5338-YHWYT,1.2"
"3963-RYFNS,1.2"
"0567-XRHCU,1.2"
"1442-OKRJE,1.2"
"4403-BWPAY,1.2"
"1023-BQXZE,1.2"
"3410-YOQBQ,1.2"
"6242-SGYTS,1.2"
"2495-TTHBQ,1.2"
"5825-XJOCM,1.2"
"6288-CHQJB,1.2"
"2530-FMFXO,1.2"
"6103-LIANB,1.2"
"3363-DTIVD,1.2"
"9229-RQABD,1.2"
"9674-EHPPG,1.2"
"5240-CAOYT,1.2"
"1951-IEYXM,1.2"
"8213-TAZPM,1.2"
"7138-GIRSH,1.2"
"4815-TUMEQ,1.2"
"9227-YBAXE,1.2"
"4111-BNXIF,1.2"
"8259-DZLIZ,1.2"
"1022-RKXDR,1.2"
"9481-WHGWY,1.2"
"5150-LJNSR,1.2"
"4458-KVRBJ,1.2"
"9929-PLVPA,1.2"
"2519-TWKFS,1.2"
"4430-YHXGG,1.2"
"6522-OIQSX,1.2"
"1784-BXEFA,1.2"
"0580-PIQHM,1.2"
"7492-TAFJD,1.2"
"5204-HMGYF,1.2"
"5266-PFRQK,1.2"
"2958-NHPPS,1.2"
"8388-DMKAE,1.2"
"2676-SSLTO,1.2"
"0334-ZFJSR,1.2"
"2878-RMWXY,1.2"
"8845-LWKGE,1.2"
"5827-MWCZK,1.2"
"0526-SXDJP,1.2"
"0036-IHMOT,1.2"
"1970-KKFWL,1.2"
"8003-EWNDZ,1.2"
"8109-YUOHE,1.2"
"1221-GHZEP,1.2"
"1552-TKMXS,1.2"
"2469-DTSGX,1.2"
"4184-VODJZ,1.2"
"3026-ATZYV,1.2"
"0121-SNYRK,1.2"
"2984-RGEYA,1.2"
"9830-ECLEN,1.2"
"1291-CUOCY,1.2"
"1335-MXCSE,1.2"
"3308-JSGML,1.2"
"6131-JLWZM,1.2"
"0234-TEVTT,1.2"
"7182-OVLBJ,1.2"
"9746-UGFAC,1.2"
"1545-JFUML,1.2"
"2987-BJXIK,1.2"
"3640-JQGJG,1.2"
"8034-RYTVV,1.2"
"9677-AVKED,1.2"
"5716-EZXZN,1.2"
"1722-LDZJS,1.2"
"9755-JHNMN,1.2"
"2364-UFROM,1.2"
"4676-WLUHT,1.2"
"0253-ZTEOB,1.2"
"0674-GCDXG,1.2"
"0017-DINOC,1.2"
"1333-PBMXB,1.2"
"1573-LGXBA,1.2"
"1222-LRYKO,1.2"
"8080-POTJR,1.2"
"2612-PHGOX,1.2"
"6490-FGZAT,1.2"
"0020-INWCK,1.2"
"1960-UOTYM,1.2"
"8328-SKJNO,1.2"
"7633-MVPUY,1.2"
"4056-QHXHZ,1.2"
"6217-KDYWC,1.2"
"7054-DMVAS,1.2"
"3115-JPJDD,1.2"
"6461-PPAXN,1.2"
"4981-FLTMF,1.2"
"2430-RRYUW,1.2"
"4990-ALDGW,1.2"
"0455-ENTCR,1.2"
"2091-GPPIQ,1.2"
"4926-UMJZD,1.2"
"6893-ODYYE,1.2"
"6518-KZXCB,1.2"
"8734-FNWVH,1.2"
"9313-CDOGY,1.2"
"7670-ZBPOQ,1.2"
"6674-KVJHG,1.2"
"6778-EICRF,1.2"
"6174-NRBTZ,1.2"
"8851-RAGOV,1.2"
"1090-PYKCI,1.2"
"8821-KVZKQ,1.2"
"3096-WPXBT,1.2"
"9220-CXRSC,1.2"
"9052-DHNKM,1.2"
"5712-VBOXD,1.13"
"4531-AUZNK,1.0"
"0056-EPFBG,1.0"
"5312-IRCFR,1.0"
"0980-FEXWF,1.0"
"7954-MLBUN,1.0"
"8024-XNAFQ,1.0"
"7976-CICYS,1.0"
"0230-WEQUW,1.0"
"7560-QRBXH,1.0"
"8029-XYPWT,1.0"
"8200-LGKSR,1.0"
"8745-PVESG,1.0"
"1303-SRDOK,1.0"
"1431-AIDJQ,1.0"
"1568-BEKZM,1.0"
"8746-BFOAJ,1.0"
"8097-VBQTZ,1.0"
"4000-VGMQP,1.0"
"6719-FGEDO,1.0"
"9286-BHDQG,1.0"
"9174-IHETN,1.0"
"2146-EGVDT,1.0"
"6746-WAUWT,1.0"
"7639-LIAYI,1.0"
"2933-XEUJM,1.0"
"3301-VKTGC,1.0"
"3378-AJRAO,1.0"
"0621-TSSMU,1.0"
"2190-PHBHR,1.0"
"8434-PNQZX,1.0"
"4685-TFLLS,1.0"
"7605-BDWDC,1.0"
"2466-FCCPT,1.0"
"3739-YBWAB,1.0"
"7501-IWUNG,1.0"
"6693-DJWTY,1.0"
"3752-CQSJI,1.0"
"5075-JSDKI,1.0"
"6904-JLBGY,1.0"
"8859-DZTGQ,1.0"
"8668-KNZTI,1.0"
"2164-SOQXL,1.0"
"9715-SBVSU,1.0"
"3982-DQLUS,1.0"
"0859-YGKFW,1.0"
"9866-OCCKE,1.0"
"7644-OMVMY,1.0"
"9917-KWRBE,1.0"
"5153-LXKDT,1.0"
"2805-AUFQN,1.0"
"8592-PLTMQ,1.0"
"4909-JOUPP,1.0"
"7073-QETQY,1.0"
"7029-IJEJK,1.0"
"5498-IBWPI,1.0"
"3795-GWTRD,1.0"
"7325-ENZFI,1.0"
"1325-USMEC,1.0"
"2030-BTZRO,1.0"
"2405-LBMUW,1.0"
"6199-IPCAO,1.0"
"8331-ZXFOE,1.0"
"8929-KSWIH,1.0"
"3669-WHAFY,1.0"
"9867-JCZSP,1.0"
"8823-RLPWL,1.0"
"1814-WFGVS,1.0"
"4121-AGSIN,1.0"
"1498-DQNRX,1.0"
"6463-HHXJR,1.0"
"2129-ALKBS,1.0"
"8480-PPONV,1.0"
"2188-SXWVT,1.0"
"2296-DKZFP,1.0"
"3508-CFVZL,1.0"
"4713-ZBURT,1.0"
"8398-TBIYD,1.0"
"6166-YIPFO,1.0"
"5846-NEQVZ,1.0"
"8747-UDCOI,1.0"
"6922-NCEDI,1.0"
"4178-EGMON,1.0"
"2332-TODQS,1.0"
"3055-VTCGS,1.0"
"9281-CEDRU,1.0"
"4636-OLWOE,1.0"
"1231-YNDEK,1.0"
"0323-XWWTN,1.0"
"2410-CIYFZ,1.0"
"5505-OVWQW,1.0"
"1862-QRWPE,1.0"
"5995-LFTLE,1.0"
"5061-PBXFW,1.0"
"3239-TPHPZ,1.0"
"8809-XKHMD,1.0"
"1171-TYKUR,1.0"
"4808-YNLEU,1.0"
"5148-ORICT,1.0"
"3719-TDVQB,1.0"
"7153-CHRBV,1.0"
"8285-ABVLB,1.0"
"6339-TBELP,1.0"
"0181-RITDD,1.0"
"6103-QCKFX,1.0"
"0014-BMAQU,1.0"
"9541-ZPSEA,1.0"
"1241-FPMOF,1.0"
"5125-CNDSP,1.0"
"0487-CRLZF,1.0"
"9442-JTWDL,1.0"
"1536-YHDOE,1.0"
"8619-IJNDK,1.0"
"0530-IJVDB,1.0"
"3244-CQPHU,1.0"
"7641-TQFHN,1.0"
"4194-FJARJ,1.0"
"0661-KBKPA,1.0"
"2740-JFBOK,1.0"
"2057-BOYKM,1.0"
"9499-XPZXM,1.0"
"8735-NBLWT,1.0"
"4129-LYCOI,1.0"
"3253-HKOKL,1.0"
"3887-PBQAO,1.0"
"8561-NMTBD,1.0"
"0602-DDUML,1.0"
"8559-WNQZS,0.93"
"8006-PYCSW,0.85"
"7560-QJAVJ,0.8"
"8707-HOEDG,0.8"
"6164-HXUGH,0.8"
"7369-TRPFD,0.8"
"3079-BCHLN,0.8"
"7795-CFOCW,0.8"
"5014-WUQMG,0.8"
"5473-KHBPS,0.8"
"5397-NSKQG,0.8"
"4816-OKWNX,0.8"
"7293-LSCDV,0.8"
"3266-FTKHB,0.8"
"6050-IJRHS,0.8"
"0604-THJFP,0.8"
"3363-EWLGO,0.8"
"9648-BCHKM,0.8"
"6584-VQMYT,0.8"
"6202-JVYEU,0.8"
"5781-RFZRP,0.8"
"3724-UCSHY,0.8"
"5304-EFJLP,0.8"
"9504-YAZWB,0.8"
"8659-IOOPU,0.8"
"2256-YLYLP,0.8"
"4849-PYRLQ,0.8"
"7105-BENQF,0.8"
"9924-JPRMC,0.8"
"4877-TSOFF,0.8"
"7032-LMBHI,0.8"
"0848-SOMKO,0.8"
"0336-KXKFK,0.8"
"2040-LDIWQ,0.8"
"1430-SFQSA,0.8"
"8208-EUMTE,0.8"
"3249-VHRIP,0.8"
"4803-LBYPN,0.8"
"1599-MMYRQ,0.8"
"7356-AYNJP,0.8"
"9586-JGQKH,0.8"
"7399-QHBJS,0.8"
"8849-PRIQJ,0.8"
"2150-OEGBV,0.8"
"9987-LUTYD,0.8"
"3258-SYSWS,0.8"
"4114-QMKVN,0.8"
"4227-OJHAL,0.8"
"3970-XGJDU,0.8"
"7521-YXVZY,0.8"
"1301-LOPVR,0.8"
"3021-VLNRJ,0.8"
"9067-YGSCA,0.8"
"4872-VXRIL,0.8"
